Client ID,Industry Type,id,Weight,Volume,Average CFT
1270,INDUSTRIAL,42,5975.280000000001,1025.81,11.307635150700527
1273,INDUSTRIAL,82,6516.7,574.23,29.872289724648326
1274,INDUSTRIAL,218,20342.5,1993.52,9.989748936239218
1275,INDUSTRIAL,30,4937.6,408.61,18.225207276628296
1277,INDUSTRIAL,11,1054.0,141.57,7.33092895943877
1278,INDUSTRIAL,595,40320.72,3218.11,12.9583921412246
1281,INDUSTRIAL,102,14068.0,2398.0,7.407149582998823
1282,INDUSTRIAL,81,3947.0,845.1,5.210451715161794
1284,INDUSTRIAL,227,37781.64,6426.64,12.994698159329968
1289,INDUSTRIAL,147,11094.62,944.14,13.82956471550976
1290,INDUSTRIAL,41,2465.93,357.23,11.912804856791064
1291,INDUSTRIAL,135,11961.8,1968.8,6.262895086988013
1293,INDUSTRIAL,366,91847.71,4945.7699999999995,26.822480029490777
1294,INDUSTRIAL,1179,182706.695,20010.3,11.500973385902432
1296,INDUSTRIAL,586,41930.2,6412.6,7.954755008755096
1297,INDUSTRIAL,206,63495.49,6062.83,9.412773664184261
1298,INDUSTRIAL,26,630.0,120.8,7.87093458406925
1299,INDUSTRIAL,64,16713.6,2241.13,7.456152845159049
1301,INDUSTRIAL,373,20337.017,6530.91,3.4571220475648463
1302,INDUSTRIAL,20,606.0,148.07,5.699659914456741
1303,INDUSTRIAL,275,32866.0,7396.85,7.122736201458424
1309,INDUSTRIAL,430,120434.2,19295.98,9.030085359216757
1311,INDUSTRIAL,30,2680.92,1230.03,4.985574454159708
1312,INDUSTRIAL,361,134441.0,6517.9,22.97234344130268
1313,INDUSTRIAL,8,690.0,64.38,12.507034529015336
1314,INDUSTRIAL,10,15025.0,666.4300000000001,51.92283401737636
1317,INDUSTRIAL,8,485.0,68.27,13.560328762200752
1320,INDUSTRIAL,446,96243.84,5069.64,18.55405047388929
1321,INDUSTRIAL,9,1020.0,154.69,9.128542780239504
1324,INDUSTRIAL,264,63402.38,9690.75,7.689427700385369
1332,INDUSTRIAL,5,1141.0,304.16,4.87352557072953
1334,INDUSTRIAL,110,19386.0,5286.5599999999995,7.362567406550944
1338,INDUSTRIAL,64,12265.5,2019.34,10.653062127462498
1339,INDUSTRIAL,164,10925.0,4016.11,4.460295623209749
1342,INDUSTRIAL,333,43599.0,832.0,57.29623568548854
1343,INDUSTRIAL,17,6869.0,569.29,11.753174845709971
1344,INDUSTRIAL,47,6889.0,539.17,13.725858226478362
1346,INDUSTRIAL,9,1739.0,454.23,4.240507682295137
1347,INDUSTRIAL,22,35307.04,945.26,38.25898581844472
1351,INDUSTRIAL,300,28044.03,6078.56,6.251085156688478
1352,INDUSTRIAL,150,12825.727,3132.39,3.9069848420940754
1353,INDUSTRIAL,184,3660.39,1198.03,11.182682749163853
1355,INDUSTRIAL,41,5654.9,578.91,9.697301608415124
1357,INDUSTRIAL,43,9554.0,489.19,29.76464321659716
1358,INDUSTRIAL,103,8485.855,1043.06,12.132518742599856
1359,INDUSTRIAL,235,37858.75,6293.54,5.786891181403676
1360,INDUSTRIAL,82,10702.4,1167.17,11.56216972098291
1362,INDUSTRIAL,871,51840.704,5767.07,15.030114645696335
1365,INDUSTRIAL,147,21072.0,5800.16,3.999520864991552
1367,INDUSTRIAL,87,29444.0,4081.22,12.530009636863815
1368,INDUSTRIAL,25,7358.4,996.9200000000001,19.351398526066756
1369,INDUSTRIAL,56,25326.0,1799.09,45.0546081308977
1371,INDUSTRIAL,7,670.0,70.83,10.808031948176353
1372,INDUSTRIAL,295,12050.6,396.73,28.536192993609117
1373,INDUSTRIAL,8,2550.0,116.97,22.08651196562262
1374,INDUSTRIAL,49,24696.06,3506.77,14.371335487505384
1375,INDUSTRIAL,146,21143.5,2843.63,9.75661836575
1380,INDUSTRIAL,30,1840.0,409.32,9.302117227491568
1381,INDUSTRIAL,13,975.74,87.4,18.871842796853308
1386,INDUSTRIAL,59,8427.0,1554.97,5.967781081742589
1387,INDUSTRIAL,238,9020.0,694.12,12.778403237286472
1388,INDUSTRIAL,472,63972.6,5995.73,14.750519844577154
1390,INDUSTRIAL,60,18716.98,1389.82,25.557374115685878
1391,INDUSTRIAL,13,3772.0,430.19000000000005,9.744463065032674
1395,INDUSTRIAL,9,3684.0,1631.52,4.600337734305664
1402,INDUSTRIAL,475,43871.4,11668.66,4.597030548123987
1406,INDUSTRIAL,8,760.6,68.16,17.285855119858574
1407,INDUSTRIAL,33,38440.5,3044.21,17.953561216529454
1411,INDUSTRIAL,47,5584.0,1242.87,4.74819993759915
1412,INDUSTRIAL,57,1480.0,145.19,15.975401548427277
1414,INDUSTRIAL,34,14997.0,3290.89,5.127881424922172
1419,INDUSTRIAL,135,10404.0,2535.71,5.882353886864275
1421,INDUSTRIAL,7,4370.0,191.95000000000002,42.56340814201808
1423,INDUSTRIAL,16,1894.0,305.84,10.61609283790109
1424,INDUSTRIAL,27,5460.0,552.03,10.131457191235608
1426,INDUSTRIAL,12,4375.82,343.87,17.279308964186644
1429,INDUSTRIAL,23,15418.0,1492.54,11.79009531260796
1431,INDUSTRIAL,4,197.0,23.25,8.279569892473118
1433,INDUSTRIAL,33,7166.0,1469.54,5.295223434401782
1435,INDUSTRIAL,14,4908.0,1179.93,8.842069726506436
1436,INDUSTRIAL,9,256.0,56.71,5.111802516725526
1441,INDUSTRIAL,4,3636.0,319.31,12.282854824269377
1444,INDUSTRIAL,249,61812.0,6591.85,12.741510704059712
1446,INDUSTRIAL,62,7516.44,1151.89,13.089714494820198
1447,INDUSTRIAL,6,612.0,21.13,49.697790694107816
1451,INDUSTRIAL,28,673.0,91.58,12.327217233344458
1455,INDUSTRIAL,146,21460.0,2857.12,8.671218136630213
1457,INDUSTRIAL,79,5871.0,1360.0,8.134929576220243
1458,INDUSTRIAL,69,2533.0,254.57,13.96868171500451
1459,INDUSTRIAL,18,7561.0,294.82,80.96312821213698
1469,INDUSTRIAL,85,20844.0,3464.56,7.475307974640921
1470,INDUSTRIAL,11,2911.8,133.48,17.623308861695573
1471,INDUSTRIAL,21,1696.0,160.05,16.002134623114433
1472,INDUSTRIAL,12,1271.0,228.56,6.5210600299369625
1475,INDUSTRIAL,100,11068.0,1899.17,7.620403892470495
1476,INDUSTRIAL,10,437.21999999999997,54.44,9.857918083289496
1481,INDUSTRIAL,121,25355.0,2237.2,16.215761697270167
1482,INDUSTRIAL,50,489.14,51.4,19.606798596445994
1486,INDUSTRIAL,218,43834.4,10703.22,4.090924761670982
1490,INDUSTRIAL,362,40883.0,7605.04,16.193202974534486
1491,INDUSTRIAL,145,3935.0,382.71,12.776734721268904
1493,INDUSTRIAL,28,932.0,133.94,13.688410084541756
1497,INDUSTRIAL,2,200.0,87.38,3.157837187687934
1499,INDUSTRIAL,23,16310.0,4341.66,6.956316039065279
1500,INDUSTRIAL,13,14453.0,535.54,67.70148466884683
1511,INDUSTRIAL,104,8183.0,1381.21,5.735214567878458
1513,INDUSTRIAL,22,1132.0,155.12,9.341746608496903
1516,INDUSTRIAL,9,2536.0,131.46,18.39825854834883
1520,INDUSTRIAL,139,90179.08,13561.11,6.398797533982118
1529,INDUSTRIAL,33,20640.0,136.85,1175.1238384810604
1535,INDUSTRIAL,153,17091.97,2516.44,7.770002190250235
1536,INDUSTRIAL,3,51.0,6.54,7.718222225869863
1537,INDUSTRIAL,4,1300.0,162.3,9.904412122083118
1539,INDUSTRIAL,4,593.0,115.33000000000001,5.359378538193391
1540,INDUSTRIAL,9,239.0,30.96,10.230267960333055
1541,INDUSTRIAL,5,1181.56,281.32,4.551451847879074
1544,INDUSTRIAL,11,5089.0,412.34000000000003,11.974911811780975
1545,INDUSTRIAL,19,1434.2,287.28,8.104059588520665
1546,INDUSTRIAL,28,7385.0,444.35,17.74209607156354
1549,INDUSTRIAL,42,2707.0,552.73,5.849238415318976
1552,INDUSTRIAL,28,10351.2,2384.7200000000003,5.424207080449459
1554,INDUSTRIAL,16,6004.0,339.85,18.83821049018771
1561,INDUSTRIAL,40,89298.0,2316.23,42.52881497542703
1562,INDUSTRIAL,42,4912.0,2179.52,4.2537828027769775
1565,INDUSTRIAL,4,147.0,31.25,5.0053487433085015
1581,INDUSTRIAL,272,9507.0,1958.1599999999999,4.904034602051194
1583,INDUSTRIAL,193,25153.5,2781.2,8.270541551764163
1584,INDUSTRIAL,80,9111.0,1407.82,6.77308056671742
1585,INDUSTRIAL,42,10221.039999999999,1523.56,7.12917135161981
1596,INDUSTRIAL,16,17177.0,554.02,23.60883381029349
1599,INDUSTRIAL,64,3587.82,759.25,7.53435181249167
1602,INDUSTRIAL,65,2277.0,167.71,18.038714140971646
1603,INDUSTRIAL,9,417.0,24.439999999999998,16.44453088505202
1610,INDUSTRIAL,53,1468.44,237.4,10.043247519370928
1614,INDUSTRIAL,110,3846.0,368.52,15.860689774022363
1615,INDUSTRIAL,39,4396.4,601.64,13.03655551716773
1624,INDUSTRIAL,9,586.0,82.32,15.614961503196476
1630,INDUSTRIAL,89,11764.88,1766.75,11.132343262587225
1632,INDUSTRIAL,44,12506.8,4330.9,3.035241589929109
1649,INDUSTRIAL,74,42514.5,3488.2400000000002,12.63757470070056
1652,INDUSTRIAL,9,34080.0,3603.6,18.586286412441922
1661,INDUSTRIAL,9,3326.62,577.91,6.387520365404061
1664,INDUSTRIAL,15,11374.0,1498.79,9.69058314939108
1665,INDUSTRIAL,21,3258.0,757.16,4.681953438596988
1668,INDUSTRIAL,160,2504.54,668.66,3.293993093791831
1670,INDUSTRIAL,3,1614.0,61.5,29.012187197895372
1674,INDUSTRIAL,1,85.0,11.27,7.542147293700089
1682,INDUSTRIAL,5,8668.0,350.88,24.678387854160956
1684,INDUSTRIAL,9,1516.0,251.84,6.907639806808202
1685,INDUSTRIAL,5,1294.0,331.53,6.900607149494997
1691,INDUSTRIAL,46,14632.2,1555.84,9.619364042599823
1698,INDUSTRIAL,112,21150.335,5665.18,4.973909595446922
1699,INDUSTRIAL,3,195.4,13.38,18.402755215177418
1705,INDUSTRIAL,22,18640.0,1113.08,16.346444335319745
1708,INDUSTRIAL,42,19098.0,6141.99,3.472843938540441
1710,INDUSTRIAL,60,26534.54,4273.88,10.055993048804135
1711,INDUSTRIAL,39,3604.5,780.7,11.899612033151694
1712,INDUSTRIAL,33,12212.0,571.99,53.460681645222955
1713,INDUSTRIAL,43,9569.6,283.46999999999997,31.48496483471698
1714,INDUSTRIAL,115,7391.0,1556.42,6.372023243184062
1717,INDUSTRIAL,13,11050.0,301.93,36.58003904349339
1718,INDUSTRIAL,3,1233.5,46.62,29.803005277942873
1720,INDUSTRIAL,174,9377.15,1001.71,8.9411211390039
1724,INDUSTRIAL,19,20433.0,2753.05,7.466520556900419
1725,INDUSTRIAL,89,10352.32,1382.58,6.5434607189893095
1726,INDUSTRIAL,4,9580.0,542.51,16.673263702682483
1737,INDUSTRIAL,1,680.0,237.47,2.863519602476102
1740,INDUSTRIAL,96,9095.0,1168.3,9.596416886859066
1743,INDUSTRIAL,187,9509.0,2125.07,5.511363055585541
1746,INDUSTRIAL,19,5426.64,611.9300000000001,9.005846943993566
1748,INDUSTRIAL,81,12370.0,4194.41,2.9536201315372326
1749,INDUSTRIAL,39,10750.0,1163.3899999999999,12.922520134845646
1755,INDUSTRIAL,24,28201.0,1245.86,41.80486156331457
1756,INDUSTRIAL,32,15978.98,4220.19,8.72098747596003
1757,INDUSTRIAL,28,13226.0,383.07,49.59400541625511
1772,INDUSTRIAL,19,7075.0,221.55,35.66880720562965
1776,INDUSTRIAL,26,4483.4,539.11,9.428774154280578
1778,INDUSTRIAL,343,47066.0,3607.44,20.537096533674937
1779,INDUSTRIAL,12,1600.0,122.51,18.72017215550029
1782,INDUSTRIAL,3,233.0,10.92,17.787677507912765
1785,INDUSTRIAL,14,3395.9700000000003,156.3,22.74103981865306
1788,INDUSTRIAL,4,421.0,63.4,5.564965204691475
1789,INDUSTRIAL,33,3478.0,358.44,10.45575758990506
1790,INDUSTRIAL,15,16086.0,562.9399999999999,32.72305899258253
1796,INDUSTRIAL,5,342.0,15.75,27.683331084805182
1809,INDUSTRIAL,3,4677.0,1368.1,3.3666764202355304
1812,INDUSTRIAL,26,3662.4,276.42999999999995,27.68462093765571
1815,INDUSTRIAL,10,3285.0,547.0699999999999,6.4043034163610075
1819,INDUSTRIAL,12,5217.0,395.06,21.700700687745424
1820,INDUSTRIAL,27,1279.0,62.18,43.754004796250584
1822,INDUSTRIAL,44,646.8,164.29000000000002,19.946518774412596
1828,INDUSTRIAL,6,1198.0,44.99,44.97632408706818
1829,INDUSTRIAL,70,4723.0,882.3,6.431417760196178
1831,INDUSTRIAL,43,1214.5,92.32,14.708615227830716
1834,INDUSTRIAL,19,16550.0,1943.93,8.322455441314698
1836,INDUSTRIAL,7,634.0,21.82,22.670301388487456
1843,INDUSTRIAL,29,1079.0,196.42000000000002,14.025137577678601
1844,INDUSTRIAL,2,119.0,13.68,8.223684210526317
1846,INDUSTRIAL,7,1236.5,64.88,17.14945790859872
1847,INDUSTRIAL,11,546.0,148.5,5.24894577314178
1853,INDUSTRIAL,19,2131.0,198.13,15.892068898432019
1854,INDUSTRIAL,84,3942.0,312.7,15.965200560830878
1859,INDUSTRIAL,19,11150.15,1130.62,9.705228383131162
1861,INDUSTRIAL,5,5953.0,839.5999999999999,7.5141223011419696
1865,INDUSTRIAL,9,25880.0,3076.99,8.581583610504637
1866,INDUSTRIAL,20,2236.1,302.01,13.564622212361371
1867,INDUSTRIAL,13,454.0,41.36,12.478127325533746
1876,INDUSTRIAL,20,2518.0,265.33,11.658324010395983
1877,INDUSTRIAL,16,1065.0,156.42000000000002,8.90110712859339
1878,INDUSTRIAL,5,716.0,144.81,5.066853022011462
1882,INDUSTRIAL,7,1872.4,497.7,3.9114612875271
1890,INDUSTRIAL,11,280.0,18.080000000000002,16.705974994274897
1893,INDUSTRIAL,4,6005.0,86.03,101.66056739340351
1894,INDUSTRIAL,12,3267.0,363.79,148.65662774637886
1895,INDUSTRIAL,40,8243.0,1368.96,15.224864781484845
1896,INDUSTRIAL,15,7636.0,378.57,19.52030335220386
1897,INDUSTRIAL,9,4138.0,184.6,24.274601063155018
1901,INDUSTRIAL,30,40595.7,2179.53,18.60355884340172
1903,INDUSTRIAL,2,640.0,98.86000000000001,7.293375466994663
1904,INDUSTRIAL,1,30.0,10.56,2.840909090909091
1907,INDUSTRIAL,22,8575.0,915.38,9.896651678664835
1908,INDUSTRIAL,7,257.0,48.010000000000005,8.091407569845662
1910,INDUSTRIAL,66,7931.6,1255.67,15.893469064907164
1917,INDUSTRIAL,6,195.0,21.05,9.472264186421933
1918,INDUSTRIAL,12,6762.0,824.99,11.611041216055426
1923,INDUSTRIAL,152,38182.0,3013.59,14.560253523872207
1924,INDUSTRIAL,4,1335.36,93.12,16.338919292662307
1925,INDUSTRIAL,16,8893.0,2277.1,16.84032911116305
1928,INDUSTRIAL,1,2050.0,177.36,11.558412268831754
1932,INDUSTRIAL,25,10359.0,5297.68,2.0187817585514782
1935,INDUSTRIAL,2,141.0,13.58,22.558518518518518
1945,INDUSTRIAL,7,1800.8,168.44,20.038291017241384
1948,INDUSTRIAL,41,31021.0,1624.01,21.896696464185275
1951,INDUSTRIAL,3,836.0,108.25,70.42499684936375
1953,INDUSTRIAL,5,4180.0,263.86,17.387383139875574
1954,INDUSTRIAL,5,10267.0,1185.25,8.310857382212555
1956,INDUSTRIAL,2,1550.0,66.95,28.094225737239384
1957,INDUSTRIAL,120,26462.0,1780.56,16.932624334528168
1961,INDUSTRIAL,101,22559.8,3011.7799999999997,5.695209275440468
1962,INDUSTRIAL,110,23418.26,4607.2699999999995,5.610500831772521
1969,INDUSTRIAL,15,1276.75,275.14,5.525912452979244
1970,INDUSTRIAL,45,9651.0,2311.86,4.87998436639735
1975,INDUSTRIAL,76,7034.4,1512.3,5.350676982512772
1979,INDUSTRIAL,3,221.0,53.8,5.170555480460755
1980,INDUSTRIAL,2,140.0,42.2,3.26500932345551
1981,INDUSTRIAL,37,19110.0,486.8,45.6529609937936
1988,INDUSTRIAL,3,1200.0,93.7,12.931194382945307
1994,INDUSTRIAL,19,131.77,39.57,3.477681141775841
2000,INDUSTRIAL,76,44460.0,6616.57,6.8609508976979825
2002,INDUSTRIAL,15,12372.0,402.08,24.579608858153563
2005,INDUSTRIAL,1,300.0,10.22,29.354207436399214
2006,INDUSTRIAL,86,21632.0,2695.27,10.425723363410613
2007,INDUSTRIAL,38,8436.214,656.93,11.133789384806581
2008,INDUSTRIAL,15,1230.0,94.4,17.218863678315536
2009,INDUSTRIAL,34,43066.0,2021.8400000000001,23.620037569634817
2013,INDUSTRIAL,3,3856.0,306.0,12.696423908423128
2016,INDUSTRIAL,1,1600.0,82.12,19.48368241597662
2019,INDUSTRIAL,93,47603.0,4262.61,22.065068785666337
2020,INDUSTRIAL,5,452.0,29.810000000000002,13.667116072131503
2021,INDUSTRIAL,8,504.0,43.34,8.862182906368671
2029,INDUSTRIAL,12,2824.0,352.63,6.984048479569751
2048,INDUSTRIAL,53,2905.0,253.57,13.817138343252996
2050,INDUSTRIAL,7,269.0,60.37,5.14750970128042
2052,INDUSTRIAL,6,1983.0,183.85999999999999,22.104756216114115
2054,INDUSTRIAL,23,14745.0,2559.62,6.013870753219029
2056,INDUSTRIAL,38,2862.72,263.05,10.881900651097682
2058,INDUSTRIAL,6,1702.0,348.14,9.635107212695734
2062,INDUSTRIAL,15,20305.04,1149.35,17.98217285785199
2063,INDUSTRIAL,5,3204.0,200.70999999999998,19.46088840149617
2069,INDUSTRIAL,3,2900.0,193.32999999999998,15.001250312578145
2070,INDUSTRIAL,2,159.0,69.08,2.5288069115386653
2071,INDUSTRIAL,1,224.0,11.93,18.776194467728416
2076,INDUSTRIAL,22,5998.0,654.9399999999999,7.866204265706901
2080,INDUSTRIAL,2,198.0,42.0,5.857184397457733
2083,INDUSTRIAL,2,137.0,6.05,24.3801652892562
2084,INDUSTRIAL,18,570.0,59.58,17.324757570555306
2085,INDUSTRIAL,119,31634.202,4419.18,6.870752581049601
2089,INDUSTRIAL,91,3640.2,421.89,10.963286085698522
2093,INDUSTRIAL,103,136119.7,4391.39,32.1870248283876
2095,INDUSTRIAL,4,830.0,274.78,3.9556187836381103
2096,INDUSTRIAL,19,559.0,100.39999999999999,4.365467496804398
2098,INDUSTRIAL,22,11510.0,839.16,14.56823341905968
2101,INDUSTRIAL,1,323.0,16.8,19.226190476190474
2102,INDUSTRIAL,3,3120.0,171.44,17.887696375797166
2103,INDUSTRIAL,1,2095.0,128.58,16.29335822056307
2106,INDUSTRIAL,40,2851.0,316.82,9.328174399302283
2109,INDUSTRIAL,7,3089.0,128.79,25.078233147675984
2113,INDUSTRIAL,9,17687.0,3024.7799999999997,8.406129549510148
2115,INDUSTRIAL,7,442.0,84.37,6.8258059071054475
2120,INDUSTRIAL,1,581.0,4.5,129.11111111111111
2121,INDUSTRIAL,1,40.0,1.26,31.746031746031747
2122,INDUSTRIAL,1,17.0,5.0,3.4
2123,INDUSTRIAL,15,22313.0,991.24,22.819570040082038
2127,INDUSTRIAL,13,3850.0,494.54,9.02170632431763
2130,INDUSTRIAL,5,918.0,76.36999999999999,20.38281730890514
2132,INDUSTRIAL,105,24755.0,1899.02,15.099481609888965
2139,INDUSTRIAL,11,4266.2,237.11,17.848197481719453
2143,INDUSTRIAL,4,975.0,50.93,21.17968741465245
2149,INDUSTRIAL,3,1356.0,112.83,14.907357497410322
2151,INDUSTRIAL,26,1370.0,126.29,8.924406237362742
2158,INDUSTRIAL,7,2512.0,410.12,4.896185537966701
2159,INDUSTRIAL,2,1970.0,59.01,46.04474523542801
2160,INDUSTRIAL,15,1671.0,531.3100000000001,4.5945569242664694
2162,INDUSTRIAL,18,3098.0,340.54,9.66274788832419
2163,INDUSTRIAL,71,973.9,266.14,7.509716235172351
2173,INDUSTRIAL,14,20996.0,1242.22,15.96224659032723
2175,INDUSTRIAL,2,267.62,110.13,2.462406328707879
2176,INDUSTRIAL,1,119.0,19.92,5.973895582329317
2177,INDUSTRIAL,52,4489.0,648.34,7.8854117104190875
2178,INDUSTRIAL,2,3934.0,573.3,6.812361415724396
2180,INDUSTRIAL,1,501.0,129.37,3.8726134343356264
2185,INDUSTRIAL,8,470.0,49.86,44.07759804485719
2186,INDUSTRIAL,10,400.0,237.14,1.7631606051205324
2191,INDUSTRIAL,2,1439.2,138.57,49.84000718042795
2195,INDUSTRIAL,2,1695.0,162.99,9.683038575667656
2201,INDUSTRIAL,7,311.4,44.53,7.20352980521374
2202,INDUSTRIAL,36,5381.0,542.85,11.811193883045158
2210,INDUSTRIAL,34,14086.0,1863.35,8.295652599300736
2214,INDUSTRIAL,2,1025.6599999999999,37.32,29.43947450387114
2215,INDUSTRIAL,15,30400.0,1780.9,17.120748048737358
2221,INDUSTRIAL,5,718.6,27.67,29.954177648941094
2222,INDUSTRIAL,20,13556.0,331.2,38.71354287072095
2224,INDUSTRIAL,2,600.0,137.70999999999998,3.84068727667472
2228,INDUSTRIAL,11,6257.0,278.26,25.0114412852668
2231,INDUSTRIAL,3,658.0,121.18,5.396977638270513
2235,INDUSTRIAL,1,123.0,70.58,1.7427033153867952
2240,INDUSTRIAL,6,356.4,20.71,17.298007124006993
2243,INDUSTRIAL,2,1999.0,196.07,5.788603161178621
2245,INDUSTRIAL,3,704.0,144.26,5.284182664578175
2247,INDUSTRIAL,3,615.0,119.84,4.945762086880331
2249,INDUSTRIAL,3,272.0,55.22,5.411276712499332
2251,INDUSTRIAL,7,2036.0,262.31,8.579261133285943
2261,INDUSTRIAL,6,1132.0,121.38999999999999,537.998864586464
2263,INDUSTRIAL,6,5150.0,317.95,18.02590636785442
2264,INDUSTRIAL,7,1437.3899999999999,38.07,40.929082570710285
2265,INDUSTRIAL,1,2000.0,149.5,13.377926421404682
2270,INDUSTRIAL,12,3902.4,337.29,15.261970776262253
2272,INDUSTRIAL,7,738.0,112.12,6.582417341262514
2273,INDUSTRIAL,1,2000.0,213.89,9.350600776099865
2278,INDUSTRIAL,2,206.0,27.08,7.609525092019032
2279,INDUSTRIAL,1,192.0,38.67,4.965089216446858
2280,INDUSTRIAL,42,9625.0,255.11,39.29124159627023
2281,INDUSTRIAL,4,390.0,60.07,7.841872890144216
2282,INDUSTRIAL,10,2053.0,331.62,7.993294861085341
2284,INDUSTRIAL,306,10155.0,953.08,12.338151213906357
2285,INDUSTRIAL,1,210.0,48.32,4.346026490066225
2286,INDUSTRIAL,2,202.0,22.7,8.564265780102307
2287,INDUSTRIAL,8,275.2,96.5,3.1569028323623085
2292,INDUSTRIAL,3,307.0,13.69,22.63557863796359
2293,INDUSTRIAL,4,2418.0,110.91,21.75704437178075
2295,INDUSTRIAL,11,5920.0,892.51,7.346347898855981
2298,INDUSTRIAL,1,56.0,17.5,3.2
2299,INDUSTRIAL,15,2512.0,470.29,4.978204518354906
2306,INDUSTRIAL,2,196.0,9.39,19.79856495912486
2309,INDUSTRIAL,25,2888.0,419.05,6.230534238956279
2313,INDUSTRIAL,2,25.0,1.69,16.615013774104685
2316,INDUSTRIAL,4,145.0,9.0,22.68697541289596
2321,INDUSTRIAL,10,464.0,68.77,6.993039340120975
2326,INDUSTRIAL,1,50.0,36.33,1.3762730525736306
2329,INDUSTRIAL,1,1050.0,351.56,2.9866879053362156
2333,INDUSTRIAL,8,643.0,168.81,3.2210912792587836
2334,INDUSTRIAL,1,13.0,2.44,5.327868852459017
2343,INDUSTRIAL,4,2690.0,130.96,31.528072607054344
2345,INDUSTRIAL,3,920.0,84.34,7.301549455391181
2349,INDUSTRIAL,13,4037.0,263.15999999999997,22.521569411610436
2352,INDUSTRIAL,7,689.0,71.5,20.358668610681896
2356,INDUSTRIAL,2,255.0,20.1,11.955971659919028
2357,INDUSTRIAL,1,260.0,58.84,4.418762746430999
2358,INDUSTRIAL,6,1546.0,154.93,9.169565495361356
2360,INDUSTRIAL,1,360.0,35.43,10.160880609652837
2373,INDUSTRIAL,1,69.0,6.92,9.971098265895954
2375,INDUSTRIAL,1,62.91,4.0,15.7275
2377,INDUSTRIAL,1,634.0,46.27,13.702182839853036
2378,INDUSTRIAL,1,175.0,25.52,6.8573667711598745
2381,INDUSTRIAL,1,15.0,0.88,17.045454545454547
2383,INDUSTRIAL,20,1092.0,276.4,10.890012129680425
2388,INDUSTRIAL,3,948.0,76.28,11.720097509769337
2392,INDUSTRIAL,1,825.0,102.08,8.081896551724139
2393,INDUSTRIAL,1,105.0,4.2,25.0
2394,INDUSTRIAL,3,150.0,3.6500000000000004,46.09434285574404
2396,INDUSTRIAL,1,522.1,27.71,18.841573439191627
2397,INDUSTRIAL,4,685.0,87.75,7.759767635640958
2398,INDUSTRIAL,1,22.0,1.12,19.642857142857142
2400,INDUSTRIAL,2,290.0,84.82,3.418998244619398
2402,INDUSTRIAL,3,124.0,22.59,5.601184203923931
2404,INDUSTRIAL,3,321.0,34.27,9.884331783530397
2406,INDUSTRIAL,1,73.0,35.85,2.03626220362622
2407,INDUSTRIAL,1,487.0,31.5,15.46031746031746
1116,MEDIA & PUBLICATIONS,781,129519.87,13675.42,10.337240295773714
1123,MEDIA & PUBLICATIONS,107,18710.0,967.1,20.940085924125682
1131,MEDIA & PUBLICATIONS,289,97447.39,5755.13,22.67977241333851
1168,MEDIA & PUBLICATIONS,194,82960.0,9820.79,8.304500774846304
1181,MEDIA & PUBLICATIONS,25,1674.0,191.51999999999998,9.454264732040908
1212,MEDIA & PUBLICATIONS,172,63455.2,6107.35,11.62854177942443
1221,MEDIA & PUBLICATIONS,214,6240.0,443.01,18.095664835175388
1300,MEDIA & PUBLICATIONS,91,55699.9,3765.44,14.602036515210145
1304,MEDIA & PUBLICATIONS,389,26024.0,2381.07,22.787477352682007
1348,MEDIA & PUBLICATIONS,160,69584.0,4905.900000000001,19.22644572574607
1399,MEDIA & PUBLICATIONS,215,57353.2,6289.5,14.090069224572707
1416,MEDIA & PUBLICATIONS,64,8517.2,1475.05,9.647217905764455
1434,MEDIA & PUBLICATIONS,7,123.0,22.02,7.224874610243424
1438,MEDIA & PUBLICATIONS,68,6763.0,306.19,148.2810697374582
1484,MEDIA & PUBLICATIONS,73,11772.0,560.8,20.749145481571517
1487,MEDIA & PUBLICATIONS,310,17094.13,2884.38,5.808420067939131
1489,MEDIA & PUBLICATIONS,17,2931.0,327.55,14.792140628550207
1506,MEDIA & PUBLICATIONS,7,4575.0,1559.89,3.087991278110628
1542,MEDIA & PUBLICATIONS,19,3427.0,699.24,9.704788470224651
1566,MEDIA & PUBLICATIONS,31,3178.0,287.81,13.311873804667513
1567,MEDIA & PUBLICATIONS,29,1519.0,89.45,17.325899723863277
1580,MEDIA & PUBLICATIONS,49,52985.76,2908.3,17.00916455287079
1582,MEDIA & PUBLICATIONS,42,9402.98,1248.49,8.279130867702099
1589,MEDIA & PUBLICATIONS,30,5208.0,329.53999999999996,18.930651398084315
1609,MEDIA & PUBLICATIONS,93,28166.9,1568.98,17.116966269814796
1613,MEDIA & PUBLICATIONS,29,2186.0,176.54,11.882458166859804
1635,MEDIA & PUBLICATIONS,22,4847.4,281.0,17.191931880010046
1640,MEDIA & PUBLICATIONS,222,8701.0,852.75,8.58057528983795
1658,MEDIA & PUBLICATIONS,25,16825.0,1678.53,10.406939646875642
1676,MEDIA & PUBLICATIONS,124,3364.0,235.66,16.03458620874662
1715,MEDIA & PUBLICATIONS,21,661.79,78.64,11.31070642056866
1760,MEDIA & PUBLICATIONS,47,6543.0,951.7,9.707246625868638
1814,MEDIA & PUBLICATIONS,40,385.93,47.2,9.103564909999479
1840,MEDIA & PUBLICATIONS,7,1346.0,130.13,9.451292026250092
1926,MEDIA & PUBLICATIONS,24,10084.4,707.37,13.895511265311505
